No.,Mark,Card name,Type,Rarity
122/172,F,Bibarel,Colorless,—
123/172,F,Regigigas,Colorless,—
124/172,F,RegigigasV,Colorless,RR
125/172,F,RegigigasVSTAR,Colorless,RRR
126/172,F,ArceusV,Colorless,RR
127/172,F,ArceusVSTAR,Colorless,RRR
128/172,F,Hisuian ZoroarkV,Colorless,RR
129/172,F,Hisuian ZoroarkVSTAR,Colorless,RRR
130/172,F,OranguruV,Colorless,RR
131/172,F,WyrdeerV,Colorless,RR
132/172,E,Fan of Waves,I,—
133/172,F,Gutsy Pickaxe,I,—
134/172,E,Fog Crystal,I,—
135/172,F,Dark Patch,I,—
136/172,F,Damage Pump,I,—
137/172,F,Trekking Shoes,I,—
138/172,F,Ultra Ball,I,—
139/172,E,Power Tablet,I,—
140/172,F,Hisuian Heavy Ball,I,—
141/172,F,Mirage Gate,I,—
142/172,E,Rescue Carrier,I,—
143/172,E,Level Ball,I,—
144/172,F,Lost Vacuum,I,—
145/172,F,Choice Belt,I,—
146/172,F,Sky Seal Stone,I,—
147/172,F,Leafy Camo Poncho,I,—
148/172,F,Colress's Experiment,Su,—
149/172,F,Irida,Su,—
150/172,E,Elesa's Sparkle,Su,—
151/172,E,Raihan,Su,—
152/172,F,Grant,Su,—
153/172,F,Cynthia's Ambition,Su,—
154/172,F,Friends in Sinnoh,Su,—
155/172,F,Adaman,Su,—
156/172,F,Cheren's Care,Su,—
157/172,F,Roxanne,Su,—
158/172,F,Gardenia's Vigor,Su,—
159/172,F,Professor's Research [Professor Rowan],Su,—
160/172,F,Friends in Hisui,Su,—
161/172,F,Boss's Orders [Cyrus],Su,—
162/172,E,Melony,Su,—
163/172,E,Cheryl,Su,—
164/172,E,Stormy Mountains,St,—
165/172,E,Path to the Peak,St,—
166/172,F,Gapejaw Bog,St,—
167/172,F,Collapsed Stadium,St,—
168/172,F,Jubilife Village,St,—
169/172,F,Temple of Sinnoh,St,—
170/172,F,Magma Basin,St,—
171/172,F,Double Turbo Energy,Colorless E,—
172/172,E,Fusion Strike Energy,Rainbow E,—
173/172,F,Hisuian Voltorb,Grass,AR
174/172,F,Kricketune,Grass,AR
175/172,F,Magmortar,Fire,AR
176/172,E,Oricorio,Fire,AR
177/172,F,Lapras,Water,AR
178/172,F,Manaphy,Water,AR
179/172,F,Keldeo,Water,AR
180/172,F,Electivire,Lightning,AR
181/172,E,Toxtricity,Lightning,AR
182/172,E,Galarian Articuno,Psychic,AR
183/172,E,Mew,Psychic,AR
184/172,F,Lunatone,Psychic,AR
185/172,E,Deoxys,Psychic,AR
186/172,F,Diancie,Psychic,AR
187/172,F,Comfey,Psychic,AR
188/172,E,Galarian Zapdos,Fighting,AR
189/172,F,Solrock,Fighting,AR
190/172,E,Galarian Moltres,Darkness,AR
191/172,F,Absol,Darkness,AR
192/172,F,Thievul,Darkness,AR
193/172,F,Magnezone,Metal,AR
194/172,E,Altaria,Dragon,AR
195/172,E,Latias,Dragon,AR
196/172,F,Hisuian Goodra,Dragon,AR
197/172,F,Ditto,Colorless,AR
198/172,E,Dunsparce,Colorless,AR
199/172,F,Miltank,Colorless,AR
200/172,F,Bibarel,Colorless,AR
201/172,F,Riolu,Fighting,AR
202/172,E,Swablu,Colorless,AR
203/172,F,Duskull,Psychic,AR
204/172,F,Bidoof,Colorless,AR
205/172,F,Pikachu,Lightning,AR
206/172,F,Turtwig,Grass,AR
207/172,F,Paras,Grass,AR
208/172,F,Poochyena,Darkness,AR
209/172,E,Mareep,Lightning,AR
210/172,F,LeafeonVSTAR,Grass,SAR
211/172,F,CharizardV,Fire,SAR
212/172,F,CharizardVSTAR,Fire,SAR
213/172,F,EnteiV,Fire,SAR
214/172,F,SimisearVSTAR,Fire,SAR
215/172,E,SuicuneV,Water,SAR
216/172,F,LumineonV,Water,SAR
217/172,F,GlaceonVSTAR,Water,SAR
218/172,F,RaikouV,Lightning,SAR
219/172,F,ZeraoraVMAX,Lightning,SAR
220/172,F,ZeraoraVSTAR,Lightning,SAR
221/172,F,MewtwoVSTAR,Psychic,SAR
222/172,F,DeoxysVMAX,Psychic,SAR
223/172,F,DeoxysVSTAR,Psychic,SAR
224/172,F,HattereneVMAX,Psychic,SAR
225/172,E,ZacianV,Psychic,SAR
226/172,F,LucarioVSTAR,Fighting,SAR
227/172,F,DrapionV,Darkness,SAR
228/172,F,DarkraiVSTAR,Darkness,SAR
229/172,F,Hisuian SamurottV,Darkness,SAR
230/172,F,Hisuian SamurottVSTAR,Darkness,SAR
231/172,E,HoopaV,Darkness,SAR
232/172,F,ZamazentaV,Metal,SAR
233/172,F,RegigigasVSTAR,Colorless,SAR
234/172,F,Hisuian ZoroarkVSTAR,Colorless,SAR
235/172,F,Colress's Experiment,Su,SAR
236/172,F,Irida,Su,SAR
237/172,E,Raihan,Su,SAR
238/172,F,Grant,Su,SAR
239/172,F,Cynthia's Ambition,Su,SAR
240/172,F,Adaman,Su,SAR
241/172,F,Cheren's Care,Su,SAR
242/172,F,Roxanne,Su,SAR
243/172,F,Gardenia's Vigor,Su,SAR
244/172,F,Melony,Su,SAR
245/172,F,Volo,Su,SR
246/172,E,Elesa's Sparkle,Su,SR
247/172,F,Friends in Sinnoh,Su,SR
248/172,F,Professor's Research [Professor Rowan],Su,SR
249/172,F,Friends in Hisui,Su,SR
250/172,F,Boss's Orders [Cyrus],Su,SR
251/172,—,Grass Energy,Grass E,SR
252/172,—,Fire Energy,Fire E,SR
253/172,—,Water Energy,Water E,SR
254/172,—,Lightning Energy,Lightning E,SR
255/172,—,Psychic Energy,Psychic E,SR
256/172,—,Fighting Energy,Fighting E,SR
257/172,—,Darkness Energy,Darkness E,SR
258/172,—,Metal Energy,Metal E,SR
259/172,F,Origin Forme PalkiaVSTAR,Water,UR
260/172,F,Origin Forme DialgaVSTAR,Metal,UR
261/172,F,GiratinaVSTAR,Dragon,UR
262/172,F,ArceusVSTAR,Colorless,UR
